Company Name,Exchange,URL
Eterna Therapeutics Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/eterna-therapeutics-inc
"Eton Pharmaceuticals, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/eton-pharmaceuticals-inc
Etsy Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/etsy-inc
EuroDry Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/eurodry-ltd
Euronet Worldwide Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/euronet-worldwide-inc
"European Wax Center, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/european-wax-center-inc
Euroseas Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/euroseas-ltd
Evans Bancorp Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evans-bancorp-inc
"Eve Holding, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/eve-holding-inc
"Evelo Biosciences, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evelo-biosciences-inc
"Ever-Glory International Group, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ever-glory-international-group-inc
"Everbridge, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/everbridge-inc
EverCommerce Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evercommerce-inc
"EverQuote, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/everquote-inc
Everspin Technologies Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/everspin-technologies-inc
"EVgo, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evgo-inc
EVINE Live Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evine-line-inc
EVO Payments,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evo-payments
"Evofem Biosciences, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evofem-biosciences-inc
Evogene Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evogene-ltd
Evoke Pharma,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evoke-pharma
"Evolus, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evolus-inc
"Evolv Technologies Holdings, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evolv-technologies-holdings-inc
Evolving Systems Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/evolving-systems-inc
EXACT Sciences Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exact-sciences-corp
Exagen Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exagen-inc
Exela Technologies,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exela-technologies
"Exelixis, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exelixis-inc
EXFO Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exfo-inc
"Exicure, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exicure-inc
Exlservice Holdings Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exlservice-holdings-inc
ExOne Co,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exone-co
"eXp World Holdings, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exp-world-holdings-inc
Expand Energy Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/expand-energy-corporation
"Expedia Group, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/expedia-group-inc
Expeditors International of Washington,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/expeditors-international-of-washington
Expensify,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/expensify
Expion360 Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/expion360-inc
"Exponent, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/exponent-inc
Extraction Oil & Gas Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/extraction-oil-gas-inc
"Extreme Networks, Inc","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/extreme-networks-inc
"Eyenovia, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/eyenovia-inc
"EyePoint Pharmaceuticals, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/eyepoint-pharmaceuticals-inc
EZCORP Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ezcorp-inc
"EzFill Holdings, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ezfill-holdings-inc
F5 Networks Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/f5-networks-inc
Famous Dave's of America Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/famous-daves-of-america-inc
Fangdd Network Group Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fangdd-network-group-ltd
Faraday Future Intelligent Electric Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/faraday-future-intelligent-electric-inc
Farmer Brothers Co.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/farmer-brothers-co
Farmers & Merchants Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/farmers-merchants-bancorp
Farmers National Banc Corp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/farmers-national-banc-corp
"FARMMI, INC.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/farmmi-inc
FARO Technologies Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/faro-technologies-inc
Fastenal Co.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fastenal-co
FAT Brands Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fat-brands-inc
Fate Therapeutics,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fate-therapeutics
Fathom Holdings Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fathom-holdings-inc
FB Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fb-bancorp
Federated National Holding Co,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/federated-national-holding-co
Fennec Pharmaceuticals,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fennec-pharmaceuticals
Ferroglobe PLC,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ferroglobe-plc
"FFBW, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ffbw-inc
FG Financial Group,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fg-financial-group
"FibroBiologics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fibrobiologics-inc
Fibrocell Science Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fibrocell-science-inc
FibroGen Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fibrogen-inc
"Fidelity D & D Bancorp, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fidelity-dd-bancorp-inc
Fidus Investment Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fidus-investment-corporation
Fiesta Restaurant Group Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fiesta-restaurant-group-inc
Fifth Third Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fifth-third-bancorp
"Financial Institutions, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/financial-institution-inc
"Finch Therapeutics Group, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/finch-therapeutics-group-inc
"FingerMotion, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fingermotion-inc
Finish Line Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/finish-line-inc
"Finjan Holdings, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/finjan-holding-inc
FinServ Acquisition Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/finserv-acquisition-corp
Finward Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/finward-bancorp
FinWise Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/finwise-bancorp
First Advantage Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-advantage-corporation
First Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-bancorp-fbnc
First Bank,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-bank
First Busey Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-busey-corporation
First Business Financial Services Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-business-financial-services
First Cash Financial Services Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-cash-financial-services-inc
First Choice Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-choice-bancorp
First Citizens BancShares Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-citizens-bancshares-inc
"First Community Bancshares, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-community-bancshares-inc
First Community Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-community-corporation
First Defiance Financial Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-defiance-financial-corp
First Financial Bancorp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-financial-bancorp
First Financial Bankshares Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-financial-bankshares-inc
First Financial Corp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-financial-corp
First Financial Northwest,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-financial-northwest
First Foundation Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-foundation-inc
"First Guaranty Bancshares, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-guaranty-bancshares-inc
"First Hawaiian, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-hawaiian-inc
First Internet Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-internet-bancorp
First Interstate Bancsystem Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-interstate-bancsystem-inc
First Merchants Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-merchants-corp
First Mid-Illinois Bancshares,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-mid-Illinois-bancshares
First Midwest Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-midwest-bancorp
First Northwest Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-northwest-bancorp
First of Long Island Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-of-long-island-corp
First Saving Bank,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-saving-bank
First Seacoast Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-seacoast-bancorp
First Solar Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-solar-inc
First United Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-united-corporation
"First US Bancshares, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-us-bancshares-inc
"First Watch Restaurant Group, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-watch-restaurant-group-inc
"First Wave BioPharma, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/First-wave-biopharma-inc
"First Western Financial, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/first-western-financial-inc
FirstSun Capital Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/firstsun-capital-bancorp
Fiserv Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fiserv-inc
Five Below Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/five-below-inc
Five Prime Therapeutics Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/five-prime-therapeutics-inc
Five Star Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/five-star-bancorp
Five Star Senior Living Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/five-star-senior-living-inc
Five9 Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/five9
Flex Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flex-ltd
Flexion Therapeutics Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flexion-therapeutics-inc
"FlexShopper, Inc","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flexshopper-inc
Flexsteel Industries Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flexsteel-industries-inc
FLIR Systems Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flir-systems-inc
FLSmidth,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flsmidth
"Fluence Energy, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fluence-energy-inc
"Fluent, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fluent-inc
Flushing Financial Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flushing-financial-corporation
"Flux Power Holdings, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flux-power-holdings-inc
"flyExclusive, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flyexclusive-inc
Flywire Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/flywire-corporation
Foamix Pharmaceuticals Ltd,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/foamix-pharmaceuticals-ltd
Focus Financial Partners Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/focus-financial-partners-inc
Focus Universal Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/focus-universal-inc
Foghorn Therapeutics Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/foghorn-therapeutics-inc
Fonar Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fonar-corp
Forafric Global Plc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forafric-global-plc
"ForeScout Technologies, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forescout-technologies-inc
Forian Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forian-inc
"FormFactor, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/formfactor
Formula Systems (1985) Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/formula-systems-1985-ltd
Forrester Research Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forrester-research-inc
"Forte Biosciences, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forte-biosciences-inc
Fortinet Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fortinet-inc
Fortrea,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fortrea
Fortress Biotech,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fortress-biotech
Forward Air Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forward-air-corp
Forward Industries Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forward-industries-inc
Forward Pharma A/S,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forward-pharma-as
"Forza X1, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/forza-x1-inc
Fossil Group Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fossil-group-inc
Fox Corporation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fox-corporation
Fox Factory Holding Corp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fox-factory-holding-corp
"Fractyl Health, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fractyl-health-inc
Francesca's Holdings Corp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/francescas-holdings-corp
"Franchise Group, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/franchise-group-inc
Franklin Electric Co. Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/franklin-electric-co-inc
Fred's Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/freds-inc
Freedom Holding Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/freedom-holding-corp
FreightCar America Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/freightcar-america-inc
Frequency Electronics Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/frequency-electronics-inc
"Frequency Therapeutics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/frequency-therapeutics-inc
"Fresh Tracks Therapeutics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fresh-tracks-therapeutics-inc
Freshpet Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/freshpet-inc
Freshworks,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/freshworks
"Frontdoor, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/frontdoor-inc
"Frontier Group Holdings, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/frontier-group-holdings-inc
FS Bancorp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fs-bancorp
"FSB Bancorp, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fsb-bancorp-inc
Ftai Aviation,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ftai-aviation
Ftai Infrastructure Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ftai-infrastructure-inc
"FTC Solar, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ftc-solar-inc
"Fuel-Tech, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fuel-tech-inc
"FuelCell Energy, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fuelcell-energy-inc
"Fulcrum Therapeutics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fulcrum-therapeutics-inc
Fulgent Genetics Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fulgent-genetics-inc
Fuling Global Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fuling-global-inc
Fulton Financial Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fulton-financial-corp
Funko,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/funko
Futu Holdings Limited,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/futu-holdings-limited
Future FinTech Group Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/future-fintech-group-inc
"FVCBankcorp, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fvcbankcorp-inc
"G-III Apparel Group, Ltd.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/g-iii-apparel-group-ltd
"G1 Therapeutics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/g1-therapeutics-inc
"Gaia, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gaia-inc
"Gain Therapeutics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gain-therapeutics-inc
Galapagos NV,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/galapagos-nv
Galectin Therapeutics Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/galectin-therapeutics-inc
"Galecto, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/galecto-inc
"Galera Therapeutics, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/galera-therapeutics-inc
Galmed Pharmaceuticals Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/galmed-pharmaceuticals-ltd
Gambling.com Group Limited,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gamblingcom-group-limited
Gamida Cell Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gamida-cell-ltd
"Gaming and Leisure Properties, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gaming-and-leisure
Gaming Partners International,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gaming-partners-international
Garmin Ltd.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/garmin-ltd
Garrison Capital Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/garrison-capital-inc
GBank Financial Holdings,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gbank-financial-holdings
"GCI Liberty, Inc.","NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gci-liberty-inc
GCM Grosvenor Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/fcm-grosvenor-inc
GDS Holdings Limited,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gds-holdings-limited
GE HealthCare Technologies Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/ge-healthcare-technologies-inc
Gemphire Therapeutics Inc,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gemphire-therapeutics-inc
Gen Digital Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gen-digital-inc
Gencor Industries Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/gencor-industries-inc
GeneDx Holdings Corp.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/genedx-holdings-corp
Genelux Corp,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/genelux-corp
General Communication Inc.,"NASDAQ
NASDAQ TECHNOLOGY EXCHANGE",https://www.annualreports.com/Company/general-communication-inc
